OA,ts006_0001
E00037122,5829.7
E00037126,4068
E00037125,4187.4
E00037130,4968
E00037131,5103.8
E00037132,3143.9
E00037133,4004.9
E00037138,3678.2
E00037123,4922.4
E00037124,4011
E00037127,1870.9
E00037128,6910.4
E00037129,5874.3
E00037118,4159.9
E00037119,3536.3
E00037134,4079.3
E00037136,7251.1
E00037137,3618.4
E00037115,635.9
E00037116,5068.3
E00037117,1283.8
E00037135,4572.9
E00037139,4208.6
E00037140,4854.4
E00037564,6911.5
E00037565,5809.9
E00037566,848.9
E00037567,4189.7
E00037568,7802.8
E00037226,7213.1
E00037228,409.6
E00037230,6583.7
E00037231,5415.6
E00037208,2104.2
E00037211,4034.2
E00037215,3239.1
E00037216,5055.4
E00037239,5120
E00037210,820.2
E00037213,6497.5
E00037217,6287.4
E00037219,7155.2
E00037221,2236.5
E00037220,1355.9
E00037222,4182.8
E00037225,2023.2
E00037227,163.4
E00037229,2863
E00037172,7299.7
E00037200,5409.8
E00037201,7158.2
E00037202,4725.5
E00037203,661.5
E00037171,4178.6
E00037173,2133.1
E00037204,5877.2
E00037205,4148
E00037206,1115.5
E00037508,1678.7
E00037511,1276.3
E00037513,3293.2
E00037515,2575.8
E00168692,8356.5
E00168711,7153.1
E00168715,5581.9
E00037502,3622.3
E00037503,2537.5
E00037517,1898.9
E00037520,4028.3
E00037521,4258.2
E00037507,5874.5
E00037512,2718.1
E00037532,919.7
E00037533,3007.5
E00037534,340.8
E00037535,6697.6
E00037538,5346.2
E00037551,5215.9
E00037554,5864.5
E00037556,5114.3
E00037561,5251.1
E00037553,2906.4
E00037557,6388.9
E00037558,3070.1
E00037559,4203.4
E00037563,7458.6
E00037541,5504.8
E00037546,1709.7
E00037549,6157.4
E00037550,2273
E00037560,5456.2
E00037562,9377.4
E00037540,698.7
E00037544,2604.2
E00037545,5449.9
E00037547,5770.8
E00037548,5309.1
E00037555,5595.2
E00168697,5486.1
E00168698,4273.8
E00168720,1726.7
E00037536,5226
E00037537,4241.2
E00037542,5220.3
E00037543,3335.6
E00037509,892.1
E00037510,1077
E00037539,408.8
E00168708,5548.8
E00168709,7483.6
E00037212,5380.2
E00037218,3717.5
E00037223,1932.5
E00037224,1810.6
E00168690,1122.5
E00168713,2087
E00168714,9209.6
E00037514,2124
E00037518,5920
E00037519,3064.3
E00037526,5104.8
E00179989,326.4
E00180095,5635.4
E00037522,4795.3
E00037523,870
E00037528,7994.7
E00037530,5341.1
E00037531,1402.9
E00037505,3236.1
E00037525,3358.1
E00037527,3008.5
E00037529,3979.8
E00180031,2568.9
E00180140,2544.8
E00037401,1411
E00037422,138.2
E00037423,501.2
E00037424,1443.9
E00037428,4676.3
E00037399,625.6
E00037419,1670.5
E00037426,6343.3
E00037427,2401.2
E00037431,3131.4
E00037400,3148.9
E00037425,3678
E00037429,4353.3
E00037430,5479.9
E00179982,2754.4
E00179986,4255.8
E00180013,432.1
E00037398,4505.9
E00037417,5702.1
E00037418,1646.8
E00037420,1044.6
E00037421,1271.5
E00037706,1077.2
E00037707,4057.2
E00037715,722.5
E00037723,2056.2
E00037735,1007.8
E00037711,2897.1
E00037712,3525.8
E00037717,3833
E00037718,1920
E00037737,6310.2
E00180053,4460.6
E00180113,3112
E00037722,5815.9
E00037724,4371.6
E00037725,1761.9
E00037729,4079.8
E00037732,2324.6
E00037174,1896.3
E00037175,2863.1
E00037176,1894.7
E00037177,7279.2
E00037178,2297.7
E00037192,10441.6
E00037193,14137.9
E00037194,12601.6
E00037195,12907
E00179998,1585.6
E00180004,730.1
E00180066,109411.8
E00037569,319.9
E00037585,8338.5
E00037586,3850.1
E00037589,4444.4
E00037593,2994.6
E00037580,4954.3
E00037581,15625
E00037582,12217
E00037583,11558.9
E00037584,12217.6
E00037587,6765.9
E00037726,11060.1
E00037727,7228.6
E00037728,5235.8
E00037730,7289.2
E00037731,5037.9
E00037708,13783.8
E00037713,9536.7
E00037733,12326.5
E00037738,5875
E00168699,7677.1
E00168719,22500
E00180029,7884.1
E00180056,11756.8
E00037709,2955.7
E00037710,3993.5
E00037716,12679.4
E00037719,5214.2
E00037720,1081.2
E00037721,7436.6
E00037383,941.9
E00037391,4526.5
E00037394,5845.1
E00179988,7911.8
E00180044,4977.3
E00180067,5438.9
E00037364,5047.9
E00037365,1521.4
E00037379,4358.3
E00037385,1908.2
E00037393,2940.7
E00037367,375.2
E00037370,357.4
E00037371,1241.7
E00037388,2488.9
E00037389,3902.1
E00037362,3494.2
E00037368,2192.3
E00037369,1504.3
E00037372,4804.6
E00037373,4811.8
E00037377,2831.1
E00037380,6501
E00037386,4128.1
E00037390,4211
E00037360,7217.1
E00037366,6527.3
E00037378,6081.3
E00037381,433
E00037387,5883.6
E00037392,3825.1
E00037092,1516.7
E00037103,682.3
E00037104,3826.5
E00037108,693.6
E00037111,2947.2
E00037085,385.5
E00037086,2941.2
E00037087,1524.1
E00037096,802.7
E00037097,496.2
E00037093,439.2
E00037094,813.5
E00037098,3197.8
E00037102,7615
E00168689,4694.7
E00168716,2134.5
E00037182,4918
E00037183,789.8
E00037184,8125
E00037186,10506.3
E00168691,1374.1
E00168710,10721.6
E00037594,722.8
E00037595,582.1
E00037596,520.1
E00037597,18.5
E00037598,37.3
E00037604,436.5
E00037605,189.5
E00037606,598
E00037607,3063.4
E00037608,1811
E00037603,278.4
E00037609,2838.5
E00037610,1251.6
E00037611,196.9
E00037612,1824.5
E00037643,611.4
E00037651,68.6
E00037652,131.7
E00037653,2356.7
E00037656,885.8
E00037179,8434.5
E00037181,2829.9
E00037188,6329.6
E00037190,20149.3
E00037191,6493.1
E00037196,5442.3
E00037198,7353.8
E00037169,8006.6
E00037170,1508.7
E00037187,8972
E00037189,13185.5
E00037197,10508.5
E00037199,18467.7
E00037572,5241.3
E00037573,7621.6
E00037575,5638.1
E00037577,1224.1
E00037588,6603.4
E00037570,4825.9
E00037576,7592.6
E00037590,11076.9
E00037592,7636
E00180024,3382.7
E00180126,4593.6
E00180134,4658.3
E00037088,8675.8
E00037089,4946.2
E00037090,4956.2
E00037091,558.3
E00037112,6260.2
E00037099,5442.7
E00037109,6036.7
E00037110,5481.7
E00037113,4576.3
E00037100,5233.6
E00037101,5447.2
E00037105,7425.1
E00037106,9381
E00037107,1809.8
E00037571,5620.5
E00037574,4320.1
E00037578,2319.9
E00037579,5275.4
E00037402,861.1
E00037432,616
E00037433,2488.1
E00037434,4435.1
E00037437,2977.3
E00037395,3120
E00037435,8612.6
E00037436,1608.2
E00037438,2569.6
E00037396,2575.4
E00037403,1872.7
E00037404,3782.4
E00037410,753.7
E00037439,249.6
E00037405,5032.4
E00037406,3616.3
E00037407,710
E00037408,3692.9
E00037409,1027.4
E00037245,4615.4
E00037258,2174.9
E00037259,738.1
E00037261,2041.7
E00037263,6334.6
E00037264,55.1
E00037268,4060.2
E00037269,448.5
E00037270,485.3
E00037273,3313.9
E00037274,782.5
E00037240,59.6
E00037241,1578.9
E00037246,3308.9
E00037260,1334.3
E00037244,3928.6
E00037247,7742.6
E00037249,1361.6
E00037250,561.2
E00037251,762.5
E00037275,72.3
E00037242,5427.4
E00037248,6883.1
E00037252,3386.9
E00037253,7500
E00037262,6418.8
E00037243,3026.3
E00037254,5626.1
E00037255,6365.1
E00037256,1545.6
E00037257,3058.6
E00037265,245.3
E00037266,4222.4
E00037267,5636.4
E00037271,113
E00037272,1218.5
E00037796,526.1
E00037797,1326.4
E00037804,4500.9
E00037808,8226.3
E00037816,246.2
E00037805,89.7
E00037810,3197
E00037812,3393.8
E00037813,646.6
E00037824,7084.4
E00037826,1676
E00037817,1475.5
E00037818,1860.9
E00037819,2452.1
E00037822,2136.6
E00037823,7596.7
E00037799,2265.4
E00037801,6123.2
E00037807,4421.3
E00037820,5470.5
E00037825,3864.9
E00037827,5951.3
E00037800,5820.6
E00037802,357.4
E00037803,8910.6
E00037821,3241.5
E00037828,2629.7
E00037798,4488.3
E00037806,6550.2
E00037809,4911.1
E00037811,7362.1
E00037814,6026.8
E00037815,3727.4
E00037324,4821.8
E00037329,7735.2
E00037330,7158.5
E00037359,5623.2
E00180038,1699.7
E00180064,3234.2
E00180085,3551.6
E00180114,2976.7
E00037327,5938.7
E00037332,5791.4
E00037333,1689.4
E00037334,7244.3
E00180049,789.5
E00180119,183.7
E00037328,6905.1
E00037331,906.9
E00037336,942.9
E00037338,1520.1
E00180016,2881
E00180025,5931.4
E00037363,1029
E00037374,284.6
E00037375,4041.1
E00037376,2547.4
E00179984,2293.9
E00180125,2955.7
E00037739,4547.8
E00037745,5515
E00037747,5610.8
E00037748,5535.4
E00037751,4597.1
E00037746,6032.6
E00037750,509.4
E00037752,13435.9
E00037753,4206.9
E00037754,11264.4
E00179983,6006.7
E00180052,9015.2
E00180112,5603.9
E00037740,6785.7
E00037742,1508.6
E00037755,326.3
E00037756,2058
E00037757,4091.6
E00037743,3772.2
E00037744,2557
E00037749,3872.4
E00037758,462.5
E00037759,4073.1
E00037760,5280.2
E00037659,1582.8
E00037660,3542
E00037662,1116.8
E00037666,3379.7
E00180091,1210.7
E00180135,3823.3
E00037632,1831.3
E00037646,66.5
E00037655,965.2
E00037657,770.8
E00037665,2491.3
E00037636,3493.2
E00037637,3589.2
E00037638,6017.3
E00037639,6513
E00037644,6381.8
E00037663,3252.5
E00037658,1548.9
E00037661,3285
E00037664,1784.4
E00037667,2607.1
E00168693,6419.8
E00168712,7094.9
E00168717,4854.4
E00168718,5590.7
E00037634,3080.6
E00037641,450.3
E00037649,3553.6
E00037650,2588
E00037640,4956.2
E00037642,2957.9
E00037645,2043.4
E00037647,4801.6
E00037648,1425.7
E00037340,6574.3
E00037342,182.7
E00037343,4767.3
E00037344,5676.6
E00037345,5784.5
E00037322,6285.1
E00037337,2459.8
E00037339,1023.5
E00037341,3806.9
E00037346,4080.7
E00037349,4808.5
E00037354,4248
E00037355,1242.5
E00168704,4462.4
E00168707,772.3
E00037348,3756.8
E00037351,6870.7
E00037352,202.3
E00037353,6994.8
E00037323,5861.3
E00037356,2612.7
E00037357,8367.3
E00037358,2550
E00179990,7226.1
E00180020,4341.4
E00037761,520.3
E00037770,5741.9
E00037771,5692
E00037791,5931.4
E00037794,4136.4
E00037766,5559.9
E00037769,9349.8
E00037779,1044.9
E00180037,3126.2
E00180096,654.3
E00037767,5209.9
E00037788,4918.3
E00037789,6344.1
E00037790,6301.9
E00037792,5960.5
E00037762,6036
E00037768,1445.3
E00037774,3876.3
E00037777,1295.6
E00037778,3173.9
E00037786,196.5
E00168700,4402.9
E00168701,1721.2
E00168702,439.9
E00168705,3347.7
E00037772,1043
E00037773,4631.6
E00037793,3095.4
E00168703,4120.7
E00168706,4432
E00037613,50.6
E00037621,726
E00037626,51.6
E00037627,23
E00037599,47.7
E00037600,125
E00037601,787.7
E00037602,3060.1
E00037620,1181
E00037622,69
E00037623,1098.1
E00037624,6928.3
E00037625,224.1
E00037628,11.7
E00037629,106.8
E00037631,12.6
E00037654,172
E00180032,2768.6
E00180074,64.4
E00037494,3659
E00037495,7458.6
E00037497,7573.5
E00037498,3301.2
E00037499,8948.7
E00037487,470
E00037490,940.8
E00037492,4956.2
E00037493,2974.8
E00037496,3398.2
E00037478,4673.7
E00037479,5302.7
E00037480,1370.6
E00037481,3260.9
E00037500,96.9
E00037501,1654.2
E00037474,477.2
E00037482,1369.4
E00037483,4214.6
E00037485,4216.2
E00037486,5134.5
E00037489,276
E00037614,359.9
E00037615,101.3
E00037616,1101.5
E00037617,1812
E00037618,168.1
E00037619,575.1
E00037453,5184.8
E00037455,4557.9
E00037461,2984.1
E00037465,867.1
E00037473,256.2
E00037440,6454.2
E00037446,5694.7
E00037447,3103.8
E00037451,7738.3
E00037452,7013.9
E00037449,6342.2
E00037456,6444.1
E00037458,4744.4
E00037462,5517.2
E00037763,2641.2
E00037765,1092.6
E00037780,1296.2
E00037781,963.8
E00037785,1762.6
E00037764,1273.8
E00037775,179.3
E00037782,7096.8
E00037783,986.3
E00037784,1530
E00037454,4348.4
E00037460,1503.5
E00037464,3814
E00037470,2158.9
E00037471,1611.5
E00037457,4815.4
E00037459,5841.2
E00037466,4692.2
E00037467,7033.2
E00037472,333.5
E00037448,3701.2
E00037450,3513
E00037463,4277.8
E00037468,7700.9
E00037469,4989.2
E00037441,4639
E00037442,6910.8
E00037443,4956.8
E00037444,3840.9
E00037445,3215.1
E00037475,6270.9
E00037476,1851.2
E00037477,1176
E00037484,440.1
E00037488,8276.6
E00037491,6519
E00038673,7772.9
E00038692,5.5
E00038695,3697.7
E00038696,7622.5
E00038697,6763.6
E00038693,237.4
E00038694,2862.2
E00038700,6428.6
E00038701,6573.1
E00038674,6206.3
E00038698,1770.1
E00038699,4947.4
E00038702,7167.4
E00038703,965.8
E00038662,2456.5
E00038663,521.4
E00038664,6559
E00038665,7514.9
E00182679,1357.8
E00182701,273
E00037962,6426.9
E00037965,865.2
E00037966,3304.8
E00037967,1265.8
E00037975,248
E00037976,2074.8
E00037954,3213.8
E00037957,1341.1
E00037959,15.9
E00037960,41
E00037961,38.8
E00037977,15.9
E00037978,23.6
E00037943,5608.4
E00037956,4574.6
E00037963,90.9
E00037971,3221.5
E00182689,3523.6
E00182704,2884.8
E00182711,582.1
E00037944,1025
E00037947,2257.6
E00037958,78.2
E00037968,1812.4
E00037969,27.7
E00037942,9105.5
E00037946,7366
E00037948,8770.5
E00037951,8095.2
E00037952,3522.4
E00037941,514.7
E00037945,3612.1
E00037949,1325.5
E00037950,986.2
E00037955,1968
E00037964,4141
E00037970,1158.1
E00037972,6751.2
E00037973,600.8
E00037974,170.7
E00038704,1471.9
E00038706,4904.2
E00038708,6778.7
E00038710,7142.9
E00038713,5161.3
E00038666,1101.2
E00038707,2930.3
E00038709,4104.7
E00038711,6189.4
E00038715,3839.9
E00038668,6696
E00038676,6363.6
E00038678,2124.8
E00038681,7111.8
E00038682,3001.5
E00038667,5796.3
E00038675,4648.3
E00038677,2698.9
E00038679,3389.7
E00038712,4741.3
E00038714,4500
E00038669,1715.1
E00038680,140.9
E00038689,2334.1
E00038690,3686.6
E00038691,5520.4
E00038670,3135.1
E00038671,808
E00038672,4134.1
E00038684,3373.9
E00038683,776.6
E00038685,5166.4
E00038686,8686.3
E00038687,7584.4
E00038688,6254.9
E00038639,336.5
E00038640,26.4
E00038651,112.9
E00038661,34.1
E00038641,250.1
E00038642,1522.2
E00038647,4618.8
E00038650,159
E00038653,1400.2
E00038644,414.5
E00038652,7088.6
E00038654,932
E00038656,4525.4
E00038659,6994.5
E00038655,7404.3
E00038657,6130.8
E00038658,5146.8
E00038660,5302.6
E00038643,732.7
E00038645,6726.9
E00038646,6022.9
E00038648,4819.7
E00038649,5108.7
E00037837,2510.8
E00037851,2663
E00037854,637.7
E00037855,3436
E00037865,722.5
E00037830,2732.9
E00037839,1658.7
E00037850,1797
E00037857,1587.6
E00037838,4636.5
E00037853,4961.5
E00037856,4303.6
E00037862,5547.2
E00037864,5045.4
E00037833,7886.4
E00037852,4972.7
E00037860,4788.7
E00037861,4079.2
E00037866,6373.9
E00037829,2004
E00037832,149.5
E00037858,3662.2
E00037859,6569.6
E00037870,935.3
E00037831,2790.9
E00037863,245
E00037867,5272.7
E00037868,711.5
E00037869,1025.6
E00038278,5371
E00038312,198
E00038316,2827.2
E00038317,5978.3
E00038318,5398.8
E00038280,1771.7
E00038284,6437.1
E00038287,5175
E00038293,1133.2
E00038322,5833.3
E00038288,5231.6
E00038296,4447.3
E00038311,2716.6
E00038321,919.1
E00038276,139.6
E00038277,3079.2
E00038306,4947.6
E00038307,3769.5
E00038308,3251.8
E00038295,494.1
E00038298,3646.9
E00038300,5082
E00038301,4255
E00038302,5056.4
E00038313,2859.2
E00038314,1468.2
E00038315,3117.6
E00038320,6411.8
E00038611,4456.1
E00038636,153.8
E00038637,6400.9
E00038638,3975.9
E00038618,5051.2
E00038620,2217.1
E00038621,3961.6
E00038622,995.3
E00038625,4920.4
E00038612,4828.3
E00038613,4547.5
E00038619,3176.9
E00038623,4380.6
E00038624,4304.2
E00038614,230.1
E00038617,468.9
E00038627,272.7
E00038630,6152
E00038632,651.5
E00038616,3086.7
E00038626,46.5
E00038628,4174.6
E00038629,3554.2
E00038631,3198.8
E00038615,4765.9
E00038633,4621.2
E00038634,3390.3
E00038635,6690
E00038286,3399.1
E00038289,490.2
E00038294,627.2
E00038310,355.5
E00038319,5334.6
E00038274,71.3
E00038309,38.5
E00172382,1481.8
E00172401,20.2
E00038279,5091.2
E00038281,6184.4
E00038285,6480.6
E00038291,5768.4
E00038292,4898.7
E00038282,987.3
E00038290,19.6
E00038297,1270.5
E00038275,591.6
E00038283,509.6
E00038299,4354
E00038303,3736.3
E00038305,3902.8
E00037843,1661.8
E00037872,2234.1
E00037876,6301.7
E00037878,1473.4
E00037881,7159.8
E00037836,4056.6
E00037871,1485.3
E00037875,6878.6
E00037879,5583.7
E00037880,4291.3
E00037844,5053.9
E00037848,5983.3
E00037877,3718.2
E00037882,4905.4
E00182667,2261.4
E00182724,698.4
E00037841,4722.2
E00037845,1128.1
E00037846,3237.3
E00037847,5192.6
E00037849,1763.7
E00037834,1642.1
E00037835,3558.9
E00037840,3378.6
E00037873,2027.5
E00037874,1163.6
E00038035,154.1
E00038055,5349.9
E00038057,5735.3
E00038058,4900
E00038060,133.2
E00038034,418.2
E00038039,3427.6
E00038043,1150.2
E00038059,1650
E00038032,4282.1
E00038036,2355.2
E00038038,2755.8
E00182692,3972.1
E00182695,3499.3
E00182705,494.2
E00038030,5517.8
E00038045,10121.2
E00038047,5176.7
E00038049,8996.9
E00038051,512.8
E00038033,5059.4
E00038040,9970.2
E00038042,4990.1
E00038046,5820.2
E00038050,4036.7
E00038062,1217.4
E00038031,5492.5
E00038048,2626.3
E00038052,3015.4
E00038053,5352.8
E00038054,4988.5
E00038025,57
E00038026,2451.2
E00038056,769.6
E00038061,1568.7
E00037928,883.3
E00037929,288.4
E00037931,3227.3
E00037932,3911.6
E00037938,6345.3
E00037927,3508.5
E00037930,4343.3
E00037933,5181.5
E00037936,4411.4
E00037937,5102.6
E00037925,4580.4
E00037926,4854.2
E00037934,1810
E00037935,2371.5
E00037940,4878
E00037884,2260
E00037902,985.2
E00037903,6613.2
E00037923,553.7
E00037939,794
E00038067,2908.9
E00038077,6928.4
E00038081,6909.1
E00038087,2385.7
E00182685,3989.4
E00182708,10220.1
E00182734,6134.8
E00038063,4736.1
E00038066,5039.7
E00038073,1909.6
E00038078,1914.9
E00038085,2773.4
E00038070,3901.8
E00038072,6396.2
E00038074,2803.9
E00038075,6374.1
E00038076,5077.5
E00038065,513.4
E00038068,2106.3
E00038097,7282.6
E00038098,7212.4
E00038100,1403.5
E00038069,4871
E00038071,7018.3
E00038099,6557.4
E00038101,3102
E00038028,318.1
E00038029,125.4
E00038037,1031.7
E00038041,2453.4
E00038044,3509.1
E00038080,8563.2
E00038082,2828
E00038083,12435.9
E00038084,15193.4
E00038086,11223
E00038088,4118.2
E00038089,2109.5
E00038091,4478
E00038092,4202
E00038064,1186.4
E00038090,3572.5
E00038093,7786.3
E00038094,2728.2
E00038095,2649.2
E00038096,2390.1
E00037895,5440.9
E00037896,60.1
E00037897,3399
E00037898,5697.5
E00037924,1115.7
E00037893,5758.4
E00037894,5661.5
E00037899,2722.9
E00037904,5168
E00037885,2726.3
E00037900,5907.9
E00037905,4978.7
E00037908,4751.2
E00037913,6659.8
E00172378,5399.6
E00172379,4431.1
E00172383,3467.7
E00172384,8614.6
E00172396,2885.4
E00172398,1503.5
E00037883,1758.2
E00037901,4755.8
E00172380,8924.3
E00172381,11237.1
E00172397,4080.8
E00038325,5332.2
E00038326,5416.7
E00038355,5246.7
E00038356,3324.7
E00038357,3873.5
E00038751,4559.7
E00038758,407
E00038764,6139.2
E00038765,6782.8
E00038767,6423.5
E00038770,3060.7
E00038769,5468.6
E00038772,8337.2
E00038774,6899.2
E00038775,3402.5
E00038778,5147.7
E00038761,334.6
E00038762,2727.9
E00038766,2782.6
E00038768,4575.4
E00038771,7532.5
E00038773,6009.8
E00038776,1498.1
E00038777,8556.1
E00038779,8125
E00038781,7451
E00038782,6959.5
E00038756,870.6
E00038757,719.8
E00038759,5914.7
E00038760,727
E00038763,3891.3
E00038444,632.6
E00038449,3277.1
E00038450,4422.4
E00038452,2320.4
E00038454,257.8
E00038442,3398.8
E00038443,5291.9
E00038445,7849.5
E00038446,7485.4
E00038451,4119.3
E00038419,7872.3
E00038420,4873
E00038421,7793.4
E00038422,5059.1
E00038424,256.3
E00038423,4133.7
E00038436,3397.2
E00038437,7005.5
E00038447,5283.3
E00038448,6407.5
E00038453,3333.3
E00037887,3294.6
E00037888,4468.1
E00037910,168
E00037915,3139.1
E00037920,3522.6
E00037906,2348.6
E00037909,4096.2
E00037914,5079.7
E00037917,5393.8
E00037919,3934.9
E00037886,5741.9
E00037889,4186.5
E00037891,5108.7
E00037892,196.2
E00037921,4288.7
E00037890,4476.4
E00037912,4783.8
E00037916,3691.4
E00037918,4453.3
E00037922,3965.5
E00038323,5670.7
E00038328,7907.7
E00038340,5251.5
E00038341,4649
E00038347,4527.1
E00038330,4781.1
E00038331,6513.3
E00038335,2828
E00038336,3558.4
E00038337,5073.6
E00038327,269.2
E00038329,8888.9
E00038332,5783.6
E00038333,4702.9
E00038334,3606.3
E00038338,15106.4
E00038339,2549.4
E00038344,3695.9
E00038349,4928.8
E00038350,5822.6
E00038324,4922.4
E00038342,7634.1
E00038346,5968.3
E00038352,7163.5
E00038353,6629.5
E00038343,4635
E00038345,3414.4
E00038348,5948.9
E00038351,7304.3
E00038354,3363.3
E00038717,8564.5
E00038724,2107.9
E00038739,516.4
E00182707,511.4
E00182738,6954.3
E00038741,4900.7
E00038742,5424.7
E00038744,8359.4
E00038746,6377.4
E00038748,6915.9
E00038723,1385.2
E00038725,2054.5
E00038727,2633.9
E00038728,4308.4
E00038730,4514.5
E00038716,6584.3
E00038718,6363.6
E00038721,7715.1
E00038722,6032.5
E00038749,9459.5
E00038780,1679.6
E00038783,7938.1
E00038784,9534.1
E00038785,9467.1
E00038786,7023.6
E00038743,9867.3
E00038745,8691.8
E00182706,17226.3
E00182731,19365.1
E00038719,4387.5
E00038720,9098.4
E00038747,11296.3
E00038411,128.6
E00038413,281
E00038429,37.7
E00038431,23.1
E00182647,94.6
E00038410,1077.6
E00038412,4680.9
E00038414,2172.2
E00038415,185.5
E00038428,55.4
E00038416,90.9
E00038417,803.8
E00038418,4177.4
E00038425,25.5
E00038426,23.8
E00038427,16.4
E00038430,16.5
E00038559,2918.6
E00038560,2134.9
E00038561,2652.6
E00038562,2663
E00038563,2796.2
E00038568,40
E00038569,1966.3
E00038432,1975.3
E00038433,1938.1
E00038434,6766.1
E00038440,892.5
E00038456,3284.4
E00038435,5598.4
E00038438,6237.4
E00038439,1526.8
E00038441,516.9
E00038455,2339.4
E00038572,2472.4
E00038577,96.4
E00038578,3168.1
E00038580,286.7
E00038581,1120.4
E00038574,3991.9
E00038575,1061.4
E00038576,1368.5
E00038585,4657.5
E00038573,615.6
E00038579,879
E00038582,2200.2
E00038583,1953.6
E00038584,1501.9
E00038151,11010.1
E00038161,1614.8
E00038164,10349.9
E00038169,8940.8
E00038174,8022.6
E00038168,1804.6
E00038173,9793.1
E00038175,2005.5
E00172394,1674.1
E00038152,716
E00038166,12227.1
E00038177,5057.8
E00038180,14000
E00038181,5519.8
E00038182,6789.2
E00038734,5964.3
E00038736,3091.8
E00038737,3859.4
E00038738,9088.2
E00038740,4341.2
E00038752,9766.8
E00038753,2665.1
E00038755,10982.1
E00038787,15200
E00038788,10675.2
E00182715,7657.3
E00182726,470.3
E00182653,2802.2
E00182666,1613.9
E00182713,1743.1
E00182737,3675.1
E00182740,1842.6
E00038731,6230.9
E00038732,15198
E00038733,15920
E00038735,13939.4
E00038015,4972.5
E00038016,8897.1
E00038017,1656.3
E00038018,6601.1
E00038020,2979.9
E00038162,9765.6
E00038163,11381.2
E00038165,19382.7
E00038167,2305
